"RUN"	"Protein"	"LogIntensities"	"NumMeasuredFeature"	"MissingPercentage"	"more50missing"	"NumImputedFeature"	"originalRUN"	"GROUP"	"GROUP_ORIGINAL"	"SUBJECT_ORIGINAL"	"SUBJECT_NESTED"	"SUBJECT"
"85"	"sp|P17936|IBP3_HUMAN"	13.1449860728544	10	0	FALSE	0	"85"	"2"	"Tumor"	"4"	"2.4"	"4"
"86"	"sp|P17936|IBP3_HUMAN"	11.7801553677454	10	0	FALSE	0	"86"	"2"	"Tumor"	"5"	"2.5"	"5"
"87"	"sp|P17936|IBP3_HUMAN"	18.5341758288428	10	0	FALSE	0	"87"	"2"	"Tumor"	"6"	"2.6"	"6"
"88"	"sp|P17936|IBP3_HUMAN"	12.6671932312366	10	0	FALSE	0	"88"	"2"	"Tumor"	"7"	"2.7"	"7"
"89"	"sp|P17936|IBP3_HUMAN"	12.7936035415059	10	0	FALSE	0	"89"	"2"	"Tumor"	"8"	"2.8"	"8"
"90"	"sp|P17936|IBP3_HUMAN"	14.1631004596774	10	0	FALSE	0	"90"	"2"	"Tumor"	"9"	"2.9"	"9"
"91"	"sp|P17936|IBP3_HUMAN"	13.0528844955582	10	0	FALSE	0	"91"	"2"	"Tumor"	"10"	"2.10"	"10"
"92"	"sp|P17936|IBP3_HUMAN"	13.9160814670906	10	0	FALSE	0	"92"	"2"	"Tumor"	"11"	"2.11"	"11"
"93"	"sp|P17936|IBP3_HUMAN"	13.69064208985	10	0	FALSE	0	"93"	"2"	"Tumor"	"12"	"2.12"	"12"
"94"	"sp|P17936|IBP3_HUMAN"	12.9130462381413	10	0	FALSE	0	"94"	"2"	"Tumor"	"13"	"2.13"	"13"
"95"	"sp|P17936|IBP3_HUMAN"	12.5976685940509	10	0	FALSE	0	"95"	"2"	"Tumor"	"14"	"2.14"	"14"
"96"	"sp|P17936|IBP3_HUMAN"	18.3456942163835	10	0	FALSE	0	"96"	"2"	"Tumor"	"15"	"2.15"	"15"
"97"	"sp|P17936|IBP3_HUMAN"	13.3251107847712	10	0	FALSE	0	"97"	"2"	"Tumor"	"16"	"2.16"	"16"
"98"	"sp|P17936|IBP3_HUMAN"	13.8671249642324	10	0	FALSE	0	"98"	"2"	"Tumor"	"17"	"2.17"	"17"
"99"	"sp|P17936|IBP3_HUMAN"	11.381268203847	10	0	FALSE	0	"99"	"2"	"Tumor"	"18"	"2.18"	"18"
"100"	"sp|P17936|IBP3_HUMAN"	12.8074393300523	10	0	FALSE	0	"100"	"2"	"Tumor"	"19"	"2.19"	"19"
"101"	"sp|P17936|IBP3_HUMAN"	12.716194814448	10	0	FALSE	0	"101"	"2"	"Tumor"	"20"	"2.20"	"20"
"102"	"sp|P17936|IBP3_HUMAN"	13.2550698916074	10	0	FALSE	0	"102"	"2"	"Tumor"	"21"	"2.21"	"21"
"103"	"sp|P17936|IBP3_HUMAN"	13.0125405214085	10	0	FALSE	0	"103"	"2"	"Tumor"	"22"	"2.22"	"22"
"104"	"sp|P17936|IBP3_HUMAN"	12.0312071212113	10	0	FALSE	0	"104"	"2"	"Tumor"	"23"	"2.23"	"23"
"105"	"sp|P17936|IBP3_HUMAN"	11.5890832981925	10	0	FALSE	0	"105"	"2"	"Tumor"	"24"	"2.24"	"24"
"106"	"sp|P17936|IBP3_HUMAN"	13.0219257153245	10	0	FALSE	0	"106"	"2"	"Tumor"	"25"	"2.25"	"25"
"107"	"sp|P17936|IBP3_HUMAN"	11.9840707903371	10	0	FALSE	0	"107"	"2"	"Tumor"	"26"	"2.26"	"26"
"108"	"sp|P17936|IBP3_HUMAN"	12.916319638762	10	0	FALSE	0	"108"	"2"	"Tumor"	"27"	"2.27"	"27"
"109"	"sp|P17936|IBP3_HUMAN"	12.7123242827439	10	0	FALSE	0	"109"	"2"	"Tumor"	"28"	"2.28"	"28"
"110"	"sp|P17936|IBP3_HUMAN"	12.5803203898572	10	0	FALSE	0	"110"	"2"	"Tumor"	"29"	"2.29"	"29"
"111"	"sp|P17936|IBP3_HUMAN"	12.7890255971377	10	0	FALSE	0	"111"	"2"	"Tumor"	"30"	"2.30"	"30"
"112"	"sp|P17936|IBP3_HUMAN"	13.1542995411866	10	0	FALSE	0	"112"	"2"	"Tumor"	"31"	"2.31"	"31"
"113"	"sp|P17936|IBP3_HUMAN"	10.3676865019236	10	0	FALSE	0	"113"	"2"	"Tumor"	"32"	"2.32"	"32"
"114"	"sp|P17936|IBP3_HUMAN"	15.7082713766348	10	0	FALSE	0	"114"	"2"	"Tumor"	"33"	"2.33"	"33"
"115"	"sp|P17936|IBP3_HUMAN"	14.4352377976411	10	0	FALSE	0	"115"	"2"	"Tumor"	"34"	"2.34"	"34"
"116"	"sp|P17936|IBP3_HUMAN"	14.7534358092301	10	0	FALSE	0	"116"	"2"	"Tumor"	"35"	"2.35"	"35"
"117"	"sp|P17936|IBP3_HUMAN"	14.0992234154672	10	0	FALSE	0	"117"	"2"	"Tumor"	"37"	"2.36"	"36"
"118"	"sp|P17936|IBP3_HUMAN"	13.5271805549749	10	0	FALSE	0	"118"	"2"	"Tumor"	"38"	"2.37"	"37"
"119"	"sp|P17936|IBP3_HUMAN"	14.4951973142329	10	0	FALSE	0	"119"	"2"	"Tumor"	"39"	"2.38"	"38"
"120"	"sp|P17936|IBP3_HUMAN"	12.259726971174	10	0	FALSE	0	"120"	"2"	"Tumor"	"40"	"2.39"	"39"
"121"	"sp|P17936|IBP3_HUMAN"	13.4967271114736	10	0	FALSE	0	"121"	"2"	"Tumor"	"41"	"2.40"	"40"
"122"	"sp|P17936|IBP3_HUMAN"	13.9657766208768	10	0	FALSE	0	"122"	"2"	"Tumor"	"42"	"2.41"	"41"
"123"	"sp|P17936|IBP3_HUMAN"	12.6789680320304	10	0	FALSE	0	"123"	"2"	"Tumor"	"43"	"2.42"	"42"
"124"	"sp|P17936|IBP3_HUMAN"	11.7976191280861	10	0	FALSE	0	"124"	"2"	"Tumor"	"44"	"2.43"	"43"
"125"	"sp|P17936|IBP3_HUMAN"	13.9966241515619	10	0	FALSE	0	"125"	"2"	"Tumor"	"45"	"2.44"	"44"
"126"	"sp|P17936|IBP3_HUMAN"	13.7208027939889	10	0	FALSE	0	"126"	"2"	"Tumor"	"46"	"2.45"	"45"
"127"	"sp|P17936|IBP3_HUMAN"	13.8092173761201	10	0	FALSE	0	"127"	"2"	"Tumor"	"47"	"2.46"	"46"
"128"	"sp|P17936|IBP3_HUMAN"	13.8501597059851	10	0	FALSE	0	"128"	"2"	"Tumor"	"48"	"2.47"	"47"
"129"	"sp|P17936|IBP3_HUMAN"	13.2031170744395	10	0	FALSE	0	"129"	"2"	"Tumor"	"49"	"2.48"	"48"
"130"	"sp|P17936|IBP3_HUMAN"	15.4130523547134	10	0	FALSE	0	"130"	"2"	"Tumor"	"50"	"2.49"	"49"
"131"	"sp|P17936|IBP3_HUMAN"	12.8939947446154	10	0	FALSE	0	"131"	"2"	"Tumor"	"51"	"2.50"	"50"
"132"	"sp|P17936|IBP3_HUMAN"	14.3156661391202	10	0	FALSE	0	"132"	"2"	"Tumor"	"52"	"2.51"	"51"
"133"	"sp|P17936|IBP3_HUMAN"	14.7989493363457	10	0	FALSE	0	"133"	"2"	"Tumor"	"53"	"2.52"	"52"
"134"	"sp|P17936|IBP3_HUMAN"	13.1637795155838	10	0	FALSE	0	"134"	"2"	"Tumor"	"54"	"2.53"	"53"
"135"	"sp|P17936|IBP3_HUMAN"	13.6482136640855	10	0	FALSE	0	"135"	"2"	"Tumor"	"55"	"2.54"	"54"
"136"	"sp|P17936|IBP3_HUMAN"	14.776940686996	10	0	FALSE	0	"136"	"2"	"Tumor"	"56"	"2.55"	"55"
"137"	"sp|P17936|IBP3_HUMAN"	13.4021999608654	10	0	FALSE	0	"137"	"2"	"Tumor"	"57"	"2.56"	"56"
"138"	"sp|P17936|IBP3_HUMAN"	13.5492830395038	10	0	FALSE	0	"138"	"2"	"Tumor"	"58"	"2.57"	"57"
"139"	"sp|P17936|IBP3_HUMAN"	13.3082618574515	10	0	FALSE	0	"139"	"2"	"Tumor"	"59"	"2.58"	"58"
"140"	"sp|P17936|IBP3_HUMAN"	13.1413787707902	10	0	FALSE	0	"140"	"2"	"Tumor"	"60"	"2.59"	"59"
"141"	"sp|P17936|IBP3_HUMAN"	14.1398549949224	10	0	FALSE	0	"141"	"2"	"Tumor"	"61"	"2.60"	"60"
"142"	"sp|P17936|IBP3_HUMAN"	11.1598515699872	10	0	FALSE	0	"142"	"2"	"Tumor"	"62"	"2.61"	"61"
"143"	"sp|P17936|IBP3_HUMAN"	11.7830881032064	10	0	FALSE	0	"143"	"2"	"Tumor"	"63"	"2.62"	"62"
"144"	"sp|P17936|IBP3_HUMAN"	12.6901020308714	10	0	FALSE	0	"144"	"2"	"Tumor"	"64"	"2.63"	"63"
"145"	"sp|P17936|IBP3_HUMAN"	13.0770853339054	10	0	FALSE	0	"145"	"2"	"Tumor"	"65"	"2.64"	"64"
"146"	"sp|P17936|IBP3_HUMAN"	12.9406525367155	10	0	FALSE	0	"146"	"2"	"Tumor"	"66"	"2.65"	"65"
"147"	"sp|P17936|IBP3_HUMAN"	14.0618512084451	10	0	FALSE	0	"147"	"2"	"Tumor"	"67"	"2.66"	"66"
"148"	"sp|P17936|IBP3_HUMAN"	14.5555764206831	10	0	FALSE	0	"148"	"2"	"Tumor"	"68"	"2.67"	"67"
"149"	"sp|P17936|IBP3_HUMAN"	14.291372041725	10	0	FALSE	0	"149"	"2"	"Tumor"	"69"	"2.68"	"68"
"150"	"sp|P17936|IBP3_HUMAN"	12.9984218767779	10	0	FALSE	0	"150"	"2"	"Tumor"	"70"	"2.69"	"69"
"151"	"sp|P17936|IBP3_HUMAN"	12.7912474249961	10	0	FALSE	0	"151"	"2"	"Tumor"	"71"	"2.70"	"70"
"152"	"sp|P17936|IBP3_HUMAN"	14.68280165348	10	0	FALSE	0	"152"	"2"	"Tumor"	"72"	"2.71"	"71"
"153"	"sp|P17936|IBP3_HUMAN"	13.4971267839487	10	0	FALSE	0	"153"	"2"	"Tumor"	"73"	"2.72"	"72"
"154"	"sp|P17936|IBP3_HUMAN"	12.4706297171754	10	0	FALSE	0	"154"	"2"	"Tumor"	"74"	"2.73"	"73"
"155"	"sp|P17936|IBP3_HUMAN"	13.2949161304172	10	0	FALSE	0	"155"	"2"	"Tumor"	"75"	"2.74"	"74"
"156"	"sp|P17936|IBP3_HUMAN"	12.6270179815227	10	0	FALSE	0	"156"	"2"	"Tumor"	"76"	"2.75"	"75"
"157"	"sp|P17936|IBP3_HUMAN"	12.5246177036745	10	0	FALSE	0	"157"	"2"	"Tumor"	"77"	"2.76"	"76"
"158"	"sp|P17936|IBP3_HUMAN"	12.8431862223791	10	0	FALSE	0	"158"	"2"	"Tumor"	"78"	"2.77"	"77"
"159"	"sp|P17936|IBP3_HUMAN"	13.1094427267441	10	0	FALSE	0	"159"	"2"	"Tumor"	"79"	"2.78"	"78"
"160"	"sp|P17936|IBP3_HUMAN"	12.5879005131049	10	0	FALSE	0	"160"	"2"	"Tumor"	"80"	"2.79"	"79"
"161"	"sp|P17936|IBP3_HUMAN"	14.2005381783869	10	0	FALSE	0	"161"	"2"	"Tumor"	"81"	"2.80"	"80"
"162"	"sp|P17936|IBP3_HUMAN"	13.0891737983452	10	0	FALSE	0	"162"	"2"	"Tumor"	"82"	"2.81"	"81"
"1"	"sp|P24385|CCND1_HUMAN"	8.04965749248673	4	0	FALSE	0	"1"	"1"	"Normal"	"1"	"1.1"	"1"
"2"	"sp|P24385|CCND1_HUMAN"	6.46110389838379	4	0	FALSE	0	"2"	"1"	"Normal"	"2"	"1.2"	"2"
"3"	"sp|P24385|CCND1_HUMAN"	7.15314786821501	4	0	FALSE	0	"3"	"1"	"Normal"	"3"	"1.3"	"3"
"4"	"sp|P24385|CCND1_HUMAN"	7.30862131852186	4	0	FALSE	0	"4"	"1"	"Normal"	"4"	"1.4"	"4"
"5"	"sp|P24385|CCND1_HUMAN"	7.86445501763232	4	0	FALSE	0	"5"	"1"	"Normal"	"5"	"1.5"	"5"
"6"	"sp|P24385|CCND1_HUMAN"	6.13641162971769	4	0	FALSE	0	"6"	"1"	"Normal"	"6"	"1.6"	"6"
"7"	"sp|P24385|CCND1_HUMAN"	8.6618907992206	4	0	FALSE	0	"7"	"1"	"Normal"	"7"	"1.7"	"7"
"8"	"sp|P24385|CCND1_HUMAN"	7.47473805860257	4	0	FALSE	0	"8"	"1"	"Normal"	"8"	"1.8"	"8"
"9"	"sp|P24385|CCND1_HUMAN"	7.61204707541305	4	0	FALSE	0	"9"	"1"	"Normal"	"9"	"1.9"	"9"
"10"	"sp|P24385|CCND1_HUMAN"	8.49285309585271	4	0	FALSE	0	"10"	"1"	"Normal"	"10"	"1.10"	"10"
"11"	"sp|P24385|CCND1_HUMAN"	7.89422659447463	4	0	FALSE	0	"11"	"1"	"Normal"	"11"	"1.11"	"11"
"12"	"sp|P24385|CCND1_HUMAN"	7.44974827905724	4	0	FALSE	0	"12"	"1"	"Normal"	"12"	"1.12"	"12"
"13"	"sp|P24385|CCND1_HUMAN"	7.86225223126211	4	0	FALSE	0	"13"	"1"	"Normal"	"13"	"1.13"	"13"
"14"	"sp|P24385|CCND1_HUMAN"	7.50682969755342	4	0	FALSE	0	"14"	"1"	"Normal"	"14"	"1.14"	"14"
"15"	"sp|P24385|CCND1_HUMAN"	8.87119631166968	4	0	FALSE	0	"15"	"1"	"Normal"	"15"	"1.15"	"15"
"16"	"sp|P24385|CCND1_HUMAN"	7.65669002506838	4	0	FALSE	0	"16"	"1"	"Normal"	"16"	"1.16"	"16"
"17"	"sp|P24385|CCND1_HUMAN"	8.5626858890967	4	0	FALSE	0	"17"	"1"	"Normal"	"17"	"1.17"	"17"
"18"	"sp|P24385|CCND1_HUMAN"	7.0940494077975	4	0	FALSE	0	"18"	"1"	"Normal"	"18"	"1.18"	"18"
"19"	"sp|P24385|CCND1_HUMAN"	7.65725364762757	4	0	FALSE	0	"19"	"1"	"Normal"	"19"	"1.19"	"19"
"20"	"sp|P24385|CCND1_HUMAN"	6.26176242504021	4	0	FALSE	0	"20"	"1"	"Normal"	"20"	"1.20"	"20"
"21"	"sp|P24385|CCND1_HUMAN"	7.08136928215039	4	0	FALSE	0	"21"	"1"	"Normal"	"21"	"1.21"	"21"
"22"	"sp|P24385|CCND1_HUMAN"	6.10000829517999	4	0	FALSE	0	"22"	"1"	"Normal"	"22"	"1.22"	"22"
"23"	"sp|P24385|CCND1_HUMAN"	6.52578283816467	4	0	FALSE	0	"23"	"1"	"Normal"	"23"	"1.23"	"23"
"24"	"sp|P24385|CCND1_HUMAN"	7.16889199929137	4	0	FALSE	0	"24"	"1"	"Normal"	"24"	"1.24"	"24"
"25"	"sp|P24385|CCND1_HUMAN"	7.24008798480436	4	0	FALSE	0	"25"	"1"	"Normal"	"25"	"1.25"	"25"
"26"	"sp|P24385|CCND1_HUMAN"	7.38189175010738	4	0	FALSE	0	"26"	"1"	"Normal"	"26"	"1.26"	"26"
"27"	"sp|P24385|CCND1_HUMAN"	7.09047888404384	4	0	FALSE	0	"27"	"1"	"Normal"	"27"	"1.27"	"27"
"28"	"sp|P24385|CCND1_HUMAN"	7.82956036630519	4	0	FALSE	0	"28"	"1"	"Normal"	"28"	"1.28"	"28"
"29"	"sp|P24385|CCND1_HUMAN"	5.90370781594616	4	0	FALSE	0	"29"	"1"	"Normal"	"29"	"1.29"	"29"
"30"	"sp|P24385|CCND1_HUMAN"	5.78806688778333	4	0	FALSE	0	"30"	"1"	"Normal"	"30"	"1.30"	"30"
"31"	"sp|P24385|CCND1_HUMAN"	4.11336907426481	4	0	FALSE	0	"31"	"1"	"Normal"	"31"	"1.31"	"31"
"32"	"sp|P24385|CCND1_HUMAN"	6.53074935752415	4	0	FALSE	0	"32"	"1"	"Normal"	"32"	"1.32"	"32"
"33"	"sp|P24385|CCND1_HUMAN"	7.85756398800098	4	0	FALSE	0	"33"	"1"	"Normal"	"33"	"1.33"	"33"
"34"	"sp|P24385|CCND1_HUMAN"	6.68412058677421	4	0	FALSE	0	"34"	"1"	"Normal"	"34"	"1.34"	"34"
"35"	"sp|P24385|CCND1_HUMAN"	7.55284050984984	4	0	FALSE	0	"35"	"1"	"Normal"	"35"	"1.35"	"35"
"36"	"sp|P24385|CCND1_HUMAN"	6.70248488588705	4	0	FALSE	0	"36"	"1"	"Normal"	"37"	"1.36"	"36"
"37"	"sp|P24385|CCND1_HUMAN"	6.9479103480098	4	0	FALSE	0	"37"	"1"	"Normal"	"38"	"1.37"	"37"
"38"	"sp|P24385|CCND1_HUMAN"	8.14189516857175	4	0	FALSE	0	"38"	"1"	"Normal"	"39"	"1.38"	"38"
"39"	"sp|P24385|CCND1_HUMAN"	7.80093957563996	4	0	FALSE	0	"39"	"1"	"Normal"	"40"	"1.39"	"39"
"40"	"sp|P24385|CCND1_HUMAN"	7.35613103544848	4	0	FALSE	0	"40"	"1"	"Normal"	"41"	"1.40"	"40"
"41"	"sp|P24385|CCND1_HUMAN"	5.95576050289668	4	0	FALSE	0	"41"	"1"	"Normal"	"42"	"1.41"	"41"
"42"	"sp|P24385|CCND1_HUMAN"	6.75736941524933	4	0	FALSE	0	"42"	"1"	"Normal"	"43"	"1.42"	"42"
"43"	"sp|P24385|CCND1_HUMAN"	5.9718419136496	4	0	FALSE	0	"43"	"1"	"Normal"	"44"	"1.43"	"43"
"44"	"sp|P24385|CCND1_HUMAN"	5.8343784074474	4	0	FALSE	0	"44"	"1"	"Normal"	"45"	"1.44"	"44"
"45"	"sp|P24385|CCND1_HUMAN"	7.07819796362718	4	0	FALSE	0	"45"	"1"	"Normal"	"46"	"1.45"	"45"
"46"	"sp|P24385|CCND1_HUMAN"	6.28594811087573	4	0	FALSE	0	"46"	"1"	"Normal"	"47"	"1.46"	"46"
"47"	"sp|P24385|CCND1_HUMAN"	6.29835060142367	4	0	FALSE	0	"47"	"1"	"Normal"	"48"	"1.47"	"47"
"48"	"sp|P24385|CCND1_HUMAN"	7.13240604250865	4	0	FALSE	0	"48"	"1"	"Normal"	"49"	"1.48"	"48"
"49"	"sp|P24385|CCND1_HUMAN"	6.13084330964711	4	0	FALSE	0	"49"	"1"	"Normal"	"50"	"1.49"	"49"
"50"	"sp|P24385|CCND1_HUMAN"	6.55550276475731	4	0	FALSE	0	"50"	"1"	"Normal"	"51"	"1.50"	"50"
"51"	"sp|P24385|CCND1_HUMAN"	6.42331521566277	4	0	FALSE	0	"51"	"1"	"Normal"	"52"	"1.51"	"51"
"52"	"sp|P24385|CCND1_HUMAN"	5.89647030935542	4	0	FALSE	0	"52"	"1"	"Normal"	"53"	"1.52"	"52"
"53"	"sp|P24385|CCND1_HUMAN"	5.49930694585983	4	0	FALSE	0	"53"	"1"	"Normal"	"54"	"1.53"	"53"
"54"	"sp|P24385|CCND1_HUMAN"	5.71203413465856	4	0	FALSE	0	"54"	"1"	"Normal"	"55"	"1.54"	"54"
"55"	"sp|P24385|CCND1_HUMAN"	5.51132328617976	4	0	FALSE	0	"55"	"1"	"Normal"	"56"	"1.55"	"55"
"56"	"sp|P24385|CCND1_HUMAN"	5.81503823042875	4	0	FALSE	0	"56"	"1"	"Normal"	"57"	"1.56"	"56"
"57"	"sp|P24385|CCND1_HUMAN"	5.76819717222991	4	0	FALSE	0	"57"	"1"	"Normal"	"58"	"1.57"	"57"
"58"	"sp|P24385|CCND1_HUMAN"	5.37180447016717	4	0	FALSE	0	"58"	"1"	"Normal"	"59"	"1.58"	"58"
"59"	"sp|P24385|CCND1_HUMAN"	4.27974039615103	4	0	FALSE	0	"59"	"1"	"Normal"	"60"	"1.59"	"59"
"60"	"sp|P24385|CCND1_HUMAN"	5.80109842471694	4	0	FALSE	0	"60"	"1"	"Normal"	"61"	"1.60"	"60"
"61"	"sp|P24385|CCND1_HUMAN"	6.38059345929601	4	0	FALSE	0	"61"	"1"	"Normal"	"62"	"1.61"	"61"
"62"	"sp|P24385|CCND1_HUMAN"	4.35518359822497	4	0	FALSE	0	"62"	"1"	"Normal"	"63"	"1.62"	"62"
"63"	"sp|P24385|CCND1_HUMAN"	5.55177843860877	4	0	FALSE	0	"63"	"1"	"Normal"	"64"	"1.63"	"63"
"64"	"sp|P24385|CCND1_HUMAN"	6.32389201703913	4	0	FALSE	0	"64"	"1"	"Normal"	"65"	"1.64"	"64"
"65"	"sp|P24385|CCND1_HUMAN"	5.28011839276672	4	0	FALSE	0	"65"	"1"	"Normal"	"66"	"1.65"	"65"
"66"	"sp|P24385|CCND1_HUMAN"	6.15221503939642	4	0	FALSE	0	"66"	"1"	"Normal"	"67"	"1.66"	"66"
"67"	"sp|P24385|CCND1_HUMAN"	5.87174149525195	4	0	FALSE	0	"67"	"1"	"Normal"	"68"	"1.67"	"67"
"68"	"sp|P24385|CCND1_HUMAN"	4.61757491961625	4	0	FALSE	0	"68"	"1"	"Normal"	"69"	"1.68"	"68"
"69"	"sp|P24385|CCND1_HUMAN"	6.11008105533613	4	0	FALSE	0	"69"	"1"	"Normal"	"70"	"1.69"	"69"
"70"	"sp|P24385|CCND1_HUMAN"	6.01139294337595	4	0	FALSE	0	"70"	"1"	"Normal"	"71"	"1.70"	"70"
"71"	"sp|P24385|CCND1_HUMAN"	6.51295300613885	4	0	FALSE	0	"71"	"1"	"Normal"	"72"	"1.71"	"71"
"72"	"sp|P24385|CCND1_HUMAN"	5.616828636493	4	0	FALSE	0	"72"	"1"	"Normal"	"73"	"1.72"	"72"
"73"	"sp|P24385|CCND1_HUMAN"	6.39886975724918	4	0	FALSE	0	"73"	"1"	"Normal"	"74"	"1.73"	"73"
"74"	"sp|P24385|CCND1_HUMAN"	4.84851929189045	4	0	FALSE	0	"74"	"1"	"Normal"	"75"	"1.74"	"74"
"75"	"sp|P24385|CCND1_HUMAN"	5.76115163896751	4	0	FALSE	0	"75"	"1"	"Normal"	"76"	"1.75"	"75"
"76"	"sp|P24385|CCND1_HUMAN"	5.71375026384938	4	0	FALSE	0	"76"	"1"	"Normal"	"77"	"1.76"	"76"
"78"	"sp|P24385|CCND1_HUMAN"	6.15037805166313	4	0	FALSE	0	"78"	"1"	"Normal"	"79"	"1.78"	"78"
"79"	"sp|P24385|CCND1_HUMAN"	6.61769470922313	4	0	FALSE	0	"79"	"1"	"Normal"	"80"	"1.79"	"79"
"80"	"sp|P24385|CCND1_HUMAN"	5.83649326856829	4	0	FALSE	0	"80"	"1"	"Normal"	"81"	"1.80"	"80"
"81"	"sp|P24385|CCND1_HUMAN"	5.78859653293359	4	0	FALSE	0	"81"	"1"	"Normal"	"82"	"1.81"	"81"
"82"	"sp|P24385|CCND1_HUMAN"	10.500502191884	4	0	FALSE	0	"82"	"2"	"Tumor"	"1"	"2.1"	"1"
"83"	"sp|P24385|CCND1_HUMAN"	9.49101512899057	4	0	FALSE	0	"83"	"2"	"Tumor"	"2"	"2.2"	"2"
"84"	"sp|P24385|CCND1_HUMAN"	8.21507983834584	4	0	FALSE	0	"84"	"2"	"Tumor"	"3"	"2.3"	"3"
"85"	"sp|P24385|CCND1_HUMAN"	10.0106304670827	4	0	FALSE	0	"85"	"2"	"Tumor"	"4"	"2.4"	"4"
"86"	"sp|P24385|CCND1_HUMAN"	8.38908706386582	4	0	FALSE	0	"86"	"2"	"Tumor"	"5"	"2.5"	"5"
"87"	"sp|P24385|CCND1_HUMAN"	7.05274182959879	4	0	FALSE	0	"87"	"2"	"Tumor"	"6"	"2.6"	"6"
"88"	"sp|P24385|CCND1_HUMAN"	8.65730970377642	4	0	FALSE	0	"88"	"2"	"Tumor"	"7"	"2.7"	"7"
"89"	"sp|P24385|CCND1_HUMAN"	8.11314572236946	4	0	FALSE	0	"89"	"2"	"Tumor"	"8"	"2.8"	"8"
"90"	"sp|P24385|CCND1_HUMAN"	8.95178471270207	4	0	FALSE	0	"90"	"2"	"Tumor"	"9"	"2.9"	"9"
"91"	"sp|P24385|CCND1_HUMAN"	9.56669615041203	4	0	FALSE	0	"91"	"2"	"Tumor"	"10"	"2.10"	"10"
"92"	"sp|P24385|CCND1_HUMAN"	11.7116312416592	4	0	FALSE	0	"92"	"2"	"Tumor"	"11"	"2.11"	"11"
"93"	"sp|P24385|CCND1_HUMAN"	9.60202351076065	4	0	FALSE	0	"93"	"2"	"Tumor"	"12"	"2.12"	"12"
"94"	"sp|P24385|CCND1_HUMAN"	11.4392143184612	4	0	FALSE	0	"94"	"2"	"Tumor"	"13"	"2.13"	"13"
"95"	"sp|P24385|CCND1_HUMAN"	10.7290667741636	4	0	FALSE	0	"95"	"2"	"Tumor"	"14"	"2.14"	"14"
"96"	"sp|P24385|CCND1_HUMAN"	6.19626883099196	4	0	FALSE	0	"96"	"2"	"Tumor"	"15"	"2.15"	"15"
"97"	"sp|P24385|CCND1_HUMAN"	9.31631229800218	4	0	FALSE	0	"97"	"2"	"Tumor"	"16"	"2.16"	"16"
"98"	"sp|P24385|CCND1_HUMAN"	5.82206407516417	4	0	FALSE	0	"98"	"2"	"Tumor"	"17"	"2.17"	"17"
"99"	"sp|P24385|CCND1_HUMAN"	8.56126504142167	4	0	FALSE	0	"99"	"2"	"Tumor"	"18"	"2.18"	"18"
"100"	"sp|P24385|CCND1_HUMAN"	9.51077199397809	4	0	FALSE	0	"100"	"2"	"Tumor"	"19"	"2.19"	"19"
"101"	"sp|P24385|CCND1_HUMAN"	9.18312947999978	4	0	FALSE	0	"101"	"2"	"Tumor"	"20"	"2.20"	"20"
"102"	"sp|P24385|CCND1_HUMAN"	9.8708629230457	4	0	FALSE	0	"102"	"2"	"Tumor"	"21"	"2.21"	"21"
"103"	"sp|P24385|CCND1_HUMAN"	10.2673155489773	4	0	FALSE	0	"103"	"2"	"Tumor"	"22"	"2.22"	"22"
"104"	"sp|P24385|CCND1_HUMAN"	9.21728314586169	4	0	FALSE	0	"104"	"2"	"Tumor"	"23"	"2.23"	"23"
"105"	"sp|P24385|CCND1_HUMAN"	10.0170185389184	4	0	FALSE	0	"105"	"2"	"Tumor"	"24"	"2.24"	"24"
"106"	"sp|P24385|CCND1_HUMAN"	9.80873377865939	4	0	FALSE	0	"106"	"2"	"Tumor"	"25"	"2.25"	"25"
"107"	"sp|P24385|CCND1_HUMAN"	10.3452331639206	4	0	FALSE	0	"107"	"2"	"Tumor"	"26"	"2.26"	"26"
"108"	"sp|P24385|CCND1_HUMAN"	7.63456040753891	4	0	FALSE	0	"108"	"2"	"Tumor"	"27"	"2.27"	"27"
"109"	"sp|P24385|CCND1_HUMAN"	11.0093317796322	4	0	FALSE	0	"109"	"2"	"Tumor"	"28"	"2.28"	"28"
"110"	"sp|P24385|CCND1_HUMAN"	8.81332004743232	4	0	FALSE	0	"110"	"2"	"Tumor"	"29"	"2.29"	"29"
"111"	"sp|P24385|CCND1_HUMAN"	9.40471862031796	4	0	FALSE	0	"111"	"2"	"Tumor"	"30"	"2.30"	"30"
"112"	"sp|P24385|CCND1_HUMAN"	9.13767635070755	4	0	FALSE	0	"112"	"2"	"Tumor"	"31"	"2.31"	"31"
"113"	"sp|P24385|CCND1_HUMAN"	7.29172792097108	4	0	FALSE	0	"113"	"2"	"Tumor"	"32"	"2.32"	"32"
"114"	"sp|P24385|CCND1_HUMAN"	10.3750762166385	4	0	FALSE	0	"114"	"2"	"Tumor"	"33"	"2.33"	"33"
"115"	"sp|P24385|CCND1_HUMAN"	11.0666671033855	4	0	FALSE	0	"115"	"2"	"Tumor"	"34"	"2.34"	"34"
"116"	"sp|P24385|CCND1_HUMAN"	8.87158208832542	4	0	FALSE	0	"116"	"2"	"Tumor"	"35"	"2.35"	"35"
